 -52.5000    	 1.000000E+30	-0.608000    	-0.262000    	-0.201000    	-0.367000    	-0.529000    	-0.620000    	-0.444000    	 0.156000    	 0.993000    	 0.626000    	 0.197000    
 -47.5000    	-0.831000    	-0.406000    	-0.145000    	-0.279000    	-0.405000    	-0.546000    	-0.611000    	-0.476000    	 4.000000E-03	 0.576000    	 0.900000    	 0.670000    
 -42.5000    	-0.474000    	-0.113000    	-0.112000    	-0.297000    	-0.311000    	-0.414000    	-0.540000    	-0.444000    	-0.134000    	 0.373000    	 0.968000    	 0.995000    
 -37.5000    	-0.320000    	-0.145000    	-9.000000E-02	-0.173000    	-0.213000    	-0.326000    	-0.449000    	-0.462000    	-0.166000    	 0.379000    	 0.985000    	  1.25700    
 -32.5000    	-0.555000    	-0.330000    	-9.600000E-02	-0.121000    	-0.182000    	-0.228000    	-0.422000    	-0.513000    	-0.216000    	 0.394000    	  1.05300    	  1.29300    
 -27.5000    	-0.534000    	-0.338000    	-8.800001E-02	-1.200000E-02	-3.300000E-02	-0.124000    	-0.391000    	-0.513000    	-0.237000    	 0.375000    	  1.07200    	  1.34500    
 -22.5000    	-0.577000    	-0.415000    	-7.900000E-02	 0.130000    	 0.158000    	-1.800000E-02	-0.262000    	-0.376000    	-0.198000    	 0.306000    	 0.940000    	  1.22400    
 -17.5000    	-0.681000    	-0.560000    	-0.132000    	 0.164000    	 0.266000    	 0.141000    	-3.900000E-02	-0.160000    	-0.163000    	 0.165000    	 0.669000    	 0.927000    
 -12.5000    	-0.869000    	-0.539000    	-0.127000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 8.100000E-02	 1.400000E-02	-0.103000    	-3.300000E-02	 0.376000    	 0.679000    
 -7.50000    	-0.820000    	-0.501000    	-0.208000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 0.154000    	-4.000000E-02	-0.136000    	 0.123000    	 0.399000    
